row_index,sentence_id,aspect,sentence,proxy_label,rating,label_source,sent_pred,teacher
16066,0,fit,I was excited to receive this tunic in the red (more of a rose color) yet so disappointed to find out how large it runs.,neutral,3,model_relabel,1,doc+sentence_consensus
16067,4,quality,the fabric is soft yet holds it's shape.,positive,5,rating,2,doc+sentence_consensus
16068,2,fit,"everything else about it is great, and i still haven't decided if i will try to swap it for an xs, which is definitely not my usual size (which is usually m, but often s at retailer).",positive,3,model_relabel,2,doc+sentence_consensus
16068,4,fit,"if you have broad hips, fear not - you can size down and this top will still be generous around your hips.",positive,3,model_relabel,2,doc+sentence_consensus
16069,4,fit,the fit is very flattering and it can be worn multi seasons so.....,positive,5,rating,2,doc+sentence_consensus
16071,0,quality,"Love this shirt, the material the design...",positive,4,rating,2,doc+sentence_consensus
16071,3,fit,i will be sewing these two openings and hope the shirt still looks and fits beautiful.,positive,4,rating,2,doc+sentence_consensus
16072,1,quality,the fabric is rough to the touch.,negative,1,rating,0,doc+sentence_consensus
16073,0,fit,True to size and love the color.,positive,5,rating,2,doc+sentence_consensus
16073,2,quality,linen fabric makes them light for summer heat,positive,5,rating,2,doc+sentence_consensus
16075,0,fit,I'm 5'9 and wear a size 12.,positive,4,rating,2,doc+sentence_consensus
16075,1,fit,"this dress runs tts though there is no stretch to it, found the bust to be a tad tight (38c).",positive,4,rating,2,doc+sentence_consensus
16077,6,fit,"size down at
least one size, i could have sized down two sizes.",neutral,3,model_relabel,1,doc+sentence_consensus
16078,3,fit,"i purchased size 2 regular, and it still falls about 3 inches above m",positive,5,rating,2,doc+sentence_consensus
16079,1,quality,the fabric color is just the right fade and thickness (not too thin and not too thick) which is appropriate for most occasions.,positive,5,rating,2,doc+sentence_consensus
16079,3,fit,"my local retailer has only the regular size and it's true to size, size 6 (my usual size for holding horses brand) fit well around the bust and waist area (i?m 34b, 26 waist, 36 hips; busty gals may want to size up).",positive,5,rating,2,doc+sentence_consensus
16080,4,quality,the material is super light so will be great for summer.,positive,5,rating,2,doc+sentence_consensus
16080,5,fit,i just loved the way it fit and that it's different.,positive,5,rating,2,doc+sentence_consensus
16081,0,fit,Love these shorts - got 2 pairs on sale just because it's hard to find shorts that fit nicely and are comfy with a great length.,positive,5,rating,2,doc+sentence_consensus
16082,3,quality,i've worn it dozens of times and it still holds its quality and looks brand new.,positive,5,rating,2,doc+sentence_consensus
16083,3,quality,great quality and very comfortable.,positive,5,rating,2,doc+sentence_consensus
16083,5,fit,i bought a size up from my usual size and they fit perfectly.,positive,5,rating,2,doc+sentence_consensus
16084,1,quality,the material is soft and beautiful.,positive,4,rating,2,doc+sentence_consensus
16086,1,quality,i love the material of this short sleeved (almost sweatshirt) summer tee.,positive,4,rating,2,doc+sentence_consensus
16087,1,quality,great quality and super cozy.,positive,5,rating,2,doc+sentence_consensus
16088,0,quality,This is a great quality product with unique design,positive,5,rating,2,doc+sentence_consensus
16089,1,quality,i liked both style and design of the top on photo but when the package arrived i was very disappointed with the material.,negative,1,rating,0,doc+sentence_consensus
16089,1,shipping,i liked both style and design of the top on photo but when the package arrived i was very disappointed with the material.,negative,1,rating,0,doc+sentence_consensus
16090,0,fit,I bought a size 8 a few years back not my regular size but when used it tend to sag.,positive,5,rating,2,doc+sentence_consensus
16090,1,fit,so this time i bought a size 6 my regular size.,positive,5,rating,2,doc+sentence_consensus
16092,4,fit,"it fits like a glove (o), i didn't think it would as there are no petites, but that worked for me, the lace pattern is classy.",positive,5,rating,2,doc+sentence_consensus
16093,1,fit,fits on the fitted side but i love it with a vest layered over.,positive,5,rating,2,doc+sentence_consensus
16093,2,quality,nice material.,positive,5,rating,2,doc+sentence_consensus
16094,1,price,"nice shirt, just not great for the price.",neutral,3,model_relabel,1,doc+sentence_consensus
16096,1,fit,runs true to size and i get a bunch of compliments on the quality!,positive,5,rating,2,doc+sentence_consensus
16096,1,quality,runs true to size and i get a bunch of compliments on the quality!,positive,5,rating,2,doc+sentence_consensus
16099,5,fit,runs very true to size.,positive,5,rating,2,doc+sentence_consensus
16100,0,fit,I bought one size up in these fun cropped pants.,positive,5,rating,2,doc+sentence_consensus
16100,1,fit,"i am petite but wanted these to fit longer, so i ordered a regular size.",positive,5,rating,2,doc+sentence_consensus
16100,4,price,they are worth the price!,positive,5,rating,2,doc+sentence_consensus
16102,7,fit,"i then ordered a 28r to see if that fits better, and it fits a tad loose ev",positive,3,model_relabel,2,doc+sentence_consensus
16103,4,fit,"i'm not sure how this fits in comparison to other holding horses shirts/tops, but i had to size up one from my typical retailer size because of the my (which isn't large!).",positive,5,rating,2,doc+sentence_consensus
16104,0,fit,These cords are beautiful in the wine color and fit very well!,positive,5,rating,2,doc+sentence_consensus
16105,2,fit,"unfortunately my normal size was far too snug, especially on my hips, and this is now sold out.",positive,5,rating,2,doc+sentence_consensus
16105,3,fit,"the fabric has no give, so i would say with any curves, size up if you can find this beauty.",positive,5,rating,2,doc+sentence_consensus
16105,3,quality,"the fabric has no give, so i would say with any curves, size up if you can find this beauty.",positive,5,rating,2,doc+sentence_consensus
16106,3,fit,just a tad tight in the shoulders but not distracting.,positive,5,rating,2,doc+sentence_consensus
16108,0,price,I bought this tunic over christmastime at full price.,positive,5,rating,2,doc+sentence_consensus
16108,3,fit,i got my usual size large and i think it fits perfectly!,positive,5,rating,2,doc+sentence_consensus
16108,5,quality,it's flattering because of the vertical stripes in the fabric.,positive,5,rating,2,doc+sentence_consensus
16108,6,quality,"also with the grey color, there is a difference in the two fabrics that are used in the construction, so this adds some additional visual appeal.",positive,5,rating,2,doc+sentence_consensus
16109,1,quality,"super comfy, quality design.",positive,5,rating,2,doc+sentence_consensus
16109,2,fit,runs a bit large but i like that.,positive,5,rating,2,doc+sentence_consensus
16116,1,quality,the fabric is soft and drapes wonderful.,positive,5,rating,2,doc+sentence_consensus
16117,0,fit,"I am 5'5, 150lb, generally size medium shirt, size 6 or 8 pants and bought a size 8.",positive,5,rating,2,doc+sentence_consensus
16117,3,quality,"i can't speak to the durability of it yet, however, it makes me feel great, and that is tough when i am in a bathing suit.",positive,5,rating,2,doc+sentence_consensus
16117,4,price,that in itself makes it worth the price!,positive,5,rating,2,doc+sentence_consensus
16118,1,fit,i found them to be true to size.,positive,5,rating,2,doc+sentence_consensus
16120,8,fit,the 00 regular fits great.,positive,5,rating,2,doc+sentence_consensus
16120,10,fit,but went with the regular size here bc i wanted the longer length.,positive,5,rating,2,doc+sentence_consensus
16124,0,fit,I thought i'd be the exception - these pants are super cute - great fabric and color - kind of loved them - but they do run small - by about one size.,positive,5,rating,2,doc+sentence_consensus
16124,0,quality,I thought i'd be the exception - these pants are super cute - great fabric and color - kind of loved them - but they do run small - by about one size.,positive,5,rating,2,doc+sentence_consensus
16125,1,quality,the quality is great !,positive,5,rating,2,doc+sentence_consensus
16125,3,fit,i usually wear a size 4 but i ordered a size 6 and it fits perfectly.,positive,5,rating,2,doc+sentence_consensus
16127,1,fit,"i usually have to size down in pilcro pants but not these. (i'm an 8, and the 30 wasn't going to button!) i love the slight cropped flare!",positive,4,rating,2,doc+sentence_consensus
16128,4,fit,"i bought the medium and am a reliable size 8 top/medium, 34f.",positive,5,rating,2,doc+sentence_consensus
16129,2,quality,perfect for travel because the material doesn't wrinkle.,positive,5,rating,2,doc+sentence_consensus
16130,1,fit,"i am 5'10"" and typically a size 8; the size 29 fit perfectly.",positive,5,rating,2,doc+sentence_consensus
16131,5,fit,"for me it was true to size because i liked the slightly over-sized boyfriend fit, yet it still has shape.",positive,5,rating,2,doc+sentence_consensus
16131,6,fit,"if you want a fitted shirt, go down a size or look for something else.",positive,5,rating,2,doc+sentence_consensus
16132,1,fit,"well, i love blue color as i am blonde wih blue eyes and this color makes my eyes brighter and matches almost everything but..the design of the shirt is made oversize fit basically the shirt should not be dressed as fitted it's more relaxed fit so if you wear medium go head and order medium even if the small fits unless you want to look lik",neutral,3,model_relabel,1,doc+sentence_consensus
16133,3,fit,fits true to size and the navy color is very deep.,positive,5,rating,2,doc+sentence_consensus
16134,1,price,i just bought it on sale so the price was great but it would have been totally worth it paying full price!,positive,5,rating,2,doc+sentence_consensus
16134,2,fit,"great quality, unique, and great fit.",positive,5,rating,2,doc+sentence_consensus
16134,2,quality,"great quality, unique, and great fit.",positive,5,rating,2,doc+sentence_consensus
16135,2,fit,i would say to size down though as it is rather flowy.,positive,5,rating,2,doc+sentence_consensus
16135,3,fit,"i am normally a small and went to an xs, and it fits much better.",positive,5,rating,2,doc+sentence_consensus
16138,3,fit,"i purchased a medium and it fits great. 5'7"", broad shoulders, narrow waist, and full hips.",positive,5,rating,2,doc+sentence_consensus
16139,2,quality,white fabric on lower portion of the shirt extremely thin.,negative,2,rating,0,doc+sentence_consensus
16140,1,fit,i've never ordered from retailer before so i expected their clothes to run small.,positive,3,model_relabel,2,doc+sentence_consensus
16140,5,fit,definitely size down in this dress!,positive,3,model_relabel,2,doc+sentence_consensus
16142,1,fit,fits true to size.,positive,5,rating,2,doc+sentence_consensus
16144,1,quality,"i really like that the fabric is so soft and has a ""blouse"" feel...",positive,5,rating,2,doc+sentence_consensus
16144,7,fit,i am typically a small and purchased this in an extra-small and still have plenty of room.,positive,5,rating,2,doc+sentence_consensus
16145,6,fit,"ordered the large, my normal size and it's a perfect fit.",positive,5,rating,2,doc+sentence_consensus
16146,1,fit,i purchased the small.,positive,5,rating,2,doc+sentence_consensus
16146,3,fit,"however, because this shirt is drapey, it actually fits over my baby bump now and it will be perfect as a nursing shirt and then regular shirt later.",positive,5,rating,2,doc+sentence_consensus
