row_index,sentence_id,aspect,sentence,proxy_label,rating,label_source
22575,0,fit,I wanted to love this top but found it to run small and was too sheer for my taste.,positive,4,rating
22576,4,fit,i got my true size of 4.,positive,5,rating
22576,5,fit,its fits perfectly.,positive,5,rating
22577,2,price,"but for the price i paid (40% off sale price), i have no coplaints.",positive,4,rating
22578,1,fit,"my size 4 fits perfectly with a little room, material is very soft and very comfortable.",positive,5,rating
22578,1,quality,"my size 4 fits perfectly with a little room, material is very soft and very comfortable.",positive,5,rating
22578,3,price,so worth it!!!,positive,5,rating
22579,5,fit,i purchased my regular size and it fits a little smaller than other tiny shirts i have purchased.,neutral,3,model_relabel
22580,1,fit,"the top does run small, so i needed the large size to accommodate my 38in bust plus a thin cami (shirt is see through).",positive,5,rating
22580,2,fit,the large fit similarly to the fit on the model.,positive,5,rating
22581,2,quality,would love it if it could have been a more substantial fabric.,negative,2,rating
22581,3,price,to me it wasn't worth the money even on sale.,negative,2,rating
22582,1,fit,beautiful and well made however it's tough to get the fit perfectly right.,positive,4,rating
22582,3,fit,the small was the best fit as the 32 (xs) was a very small 32.,positive,4,rating
22582,4,fit,i could almost say it more of a 30 if that's even a size.,positive,4,rating
22583,1,quality,gold and silver metallic thread with good quality.,positive,4,rating
22583,2,fit,very slim fit through the torso with loose sleeves.,positive,4,rating
22583,3,quality,the only downside is the cream material is very sheer - definitely have to wear a tank underneath.,positive,4,rating
22585,6,fit,i found the size to be true,positive,5,rating
22586,2,fit,"the fit is slim- i'm 5'6"" and 118 pounds.",positive,5,rating
22587,2,quality,the fabric is a bit sheer so i will wear a nude camisole underneath.,positive,5,rating
22591,1,quality,fabric drapes nicely.,positive,4,rating
22591,2,fit,the sleeves are a little tight if wearing something long-sleeved underneath.,positive,4,rating
22594,0,fit,"This dress is so cute in the photo and fit true to size, but the material is slinky and felt cheap.",negative,2,rating
22594,0,price,"This dress is so cute in the photo and fit true to size, but the material is slinky and felt cheap.",negative,2,rating
22594,0,quality,"This dress is so cute in the photo and fit true to size, but the material is slinky and felt cheap.",negative,2,rating
22594,1,quality,the stitching was also poor quality.,negative,2,rating
22596,0,quality,Love this print and fabric!,positive,5,rating
22597,0,fit,I tried on this dress in the store and was pleasantly surprised with the fit and the look.,positive,5,rating
22598,7,fit,"i'm between xs/s (33b-26-36, 5'8"" 120lb) and went with a small.",positive,5,rating
22598,9,fit,sleeves slightly loose through upper arm which is always bett,positive,5,rating
22599,0,fit,"Love this dress, very flattering fit and the fabric does not feel heavy but is sturdy - i wore it for first dinner out with my husband after losing most of my baby weight and felt great and confident in it.",positive,5,rating
22599,0,quality,"Love this dress, very flattering fit and the fabric does not feel heavy but is sturdy - i wore it for first dinner out with my husband after losing most of my baby weight and felt great and confident in it.",positive,5,rating
22604,2,quality,the top fabric hit my ribs funny and made me look really wide.,negative,3,model_relabel
22605,2,fit,i tried on the regular size nad i would not get a peitte in this as the size was the perfect length for me.,positive,5,rating
22606,3,fit,"also, not as comfortable as they looked, the crotch seemed a little ""low"" on me, though the pants were in the correct size.",negative,3,model_relabel
22607,3,quality,it is almost like shirt fabric.,neutral,3,model_relabel
22607,4,quality,nice heft to the fabric though.,neutral,3,model_relabel
22607,7,fit,the small was the right size.,neutral,3,model_relabel
22609,1,quality,this skirt is made from a heavy material but flares out.,neutral,3,model_relabel
22610,1,fit,thought this fit really well.,positive,4,rating
22610,2,quality,very comfortable material.,positive,4,rating
22611,0,quality,The fabric is very thick and textured almost like upholstery and has no give to it.,positive,4,rating
22611,1,quality,the zipper is a little tricky to get all the way up because of the fabric thickness.,positive,4,rating
22611,3,fit,it may run a touch small because of the fabric.,positive,4,rating
22611,3,quality,it may run a touch small because of the fabric.,positive,4,rating
22612,3,quality,"i liked the fabric, the top is a little thin, but i did not think it was sheer.",positive,4,rating
22616,1,fit,my only complaint is the slip is too small and the dress cannot be worn without it.,positive,4,rating
22616,2,fit,i can't order a size up as the dress would then be huge.,positive,4,rating
22617,0,price,I purchased this for a very good price and i typically love maeve...,negative,3,model_relabel
22617,2,quality,the fabric is thin and slinky in the most unfortunate way.,negative,3,model_relabel
22618,0,fit,"I tried these on at the store and the fit was good, the length was even ok for me as a petite person.",positive,4,rating
22618,1,quality,"the fabric was substantial and mostly cotton, which i like.",positive,4,rating
22619,0,quality,The pattern of this skirt is adorable and looks better in person but the fabric isnt the best.,neutral,3,model_relabel
22619,1,quality,it feels like an elastic fabric and is way to volumous.,neutral,3,model_relabel
22620,0,fit,"These pants overall are very comfortable, but have an unusual fit.",positive,4,rating
22620,2,fit,"they also ran a bit large in the waist and thigh, a bit puffy, i had to size down in order to get a good fit.",positive,4,rating
22620,3,quality,"very good quality, and cute design.",positive,4,rating
22621,0,fit,I wore this dress to work the other day and got so many compliments on the fit and the design - the wrap on the top.,positive,5,rating
22622,2,quality,it's material is high quality and is flattering since it falls nicely on my postpartum figure.,positive,5,rating
22623,0,fit,This dress has a great design and fits very well and looks great.,positive,4,rating
22623,1,price,although the material is not cheap it is very warm and doesn't breath very well which is good in the winter.,positive,4,rating
22623,1,quality,although the material is not cheap it is very warm and doesn't breath very well which is good in the winter.,positive,4,rating
22623,2,fit,"the only complaint i have is there was a small snag in it, but i was able to fix it my self.",positive,4,rating
22624,3,fit,"i saw the note about grey, have to try it on agin in daylight, but i would say think black on the top, light camel color on the bottom
i am 5'8, typically wear a size 12, and it was true to size for me
the",positive,5,rating
22625,2,fit,i generally wear a small/27p.,positive,5,rating
22625,4,fit,i purchased a small and it fit perfect!,positive,5,rating
22625,5,quality,"the fabric is nice, not too thin or too thick.",positive,5,rating
22626,0,fit,"My size was not available so based on reviews stating the bagginess of a certain area, i sized down and glad i did.",positive,4,rating
22626,1,fit,"i never size down because i do not like tight clothing, especially casual wear.",positive,4,rating
22626,2,quality,nice muted print and good quality terry material.,positive,4,rating
22626,3,fit,"recommend, but size down if you want a more fitted feel.",positive,4,rating
22627,0,quality,"Love the way these pants look in the pictures, great quality, but the style isn't really me.",positive,4,rating
22628,1,shipping,"when it arrived, it was perfectly draped, light and airy, and incredibly soft and comfortable.",positive,5,rating
22629,0,quality,Great quality and extremely flattering.,positive,5,rating
22629,6,fit,"i believe it runs true to size (i sized up, from xs to s, for obvious reasons, but",positive,5,rating
22630,3,price,it received very good reviews online so i thought it was worth the risk at the sale price.,positive,5,rating
22631,1,fit,the waist is too high and the sleeves are tight.,neutral,3,model_relabel
22632,1,fit,i would recommend sizing up if you want to have more coverage.,positive,4,rating
22633,0,price,"I'm so impressed with the beautiful color combinations and embroidery but disappointed in the rayon fabric used, especially at this price point.",positive,4,rating
22633,0,quality,"I'm so impressed with the beautiful color combinations and embroidery but disappointed in the rayon fabric used, especially at this price point.",positive,4,rating
22633,4,fit,the slip has no stretch and feels a bit tight on my chest.,positive,4,rating
22633,5,fit,i ordered size medium petite and my stats a,positive,4,rating
22634,5,quality,the material isnt great.,negative,1,rating
22635,1,price,the skirt and design is well made and doesn't look or feel cheap.,positive,5,rating
